idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
1,refs/heads/master,b2bdeb3cd2ff245b7cca9aca790c726d103d35ff,0ca0eacde4f9ead33362997cf6035d175e00ea32,0e70b593e8d71eb692e6d33d8dcdfcb6be3de88c,,12,352,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/0ca0eacde4f9ead33362997cf6035d175e00ea32_0e70b593e8d71eb692e6d33d8dcdfcb6be3de88c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/0ca0eacde4f9ead33362997cf6035d175e00ea32_0e70b593e8d71eb692e6d33d8dcdfcb6be3de88c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/0ca0eacde4f9ead33362997cf6035d175e00ea32_0e70b593e8d71eb692e6d33d8dcdfcb6be3de88c_left_right.log'}",40d8832663fb74e1a95fd360a71a0ca2137653ddc7468332384bb435af54bbdc,Tests_passed,2e3799197975130adcad6a79edc31e28db596039358d124704c4596aab82e1a2,Tests_failed,False,False,False
2,refs/heads/master,b963bec4fedd88d6944cd3fb12ceca176f6b0c67,f0231053038711fe300a324837205ce5d91c219e,f1f6d3571f2ef1c26fafc235919f0c2b74eb9c16,,13,262,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/f0231053038711fe300a324837205ce5d91c219e_f1f6d3571f2ef1c26fafc235919f0c2b74eb9c16_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/f0231053038711fe300a324837205ce5d91c219e_f1f6d3571f2ef1c26fafc235919f0c2b74eb9c16_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/f0231053038711fe300a324837205ce5d91c219e_f1f6d3571f2ef1c26fafc235919f0c2b74eb9c16_left_right.log'}",b7ed5475b7258c9169e0a1cbe57f7f346d2bd399ce9999c270e6c548df84cebf,Tests_failed,1253f0455415a80c43e15a96781599f4a0537079a18073fd9a175686db70ecd7,Tests_failed,False,False,False
5,refs/heads/master,4ff2766e7c7850d7a95e3391604c529d19ebbfe9,f241d6e0540e91f9f69b18af381eb771c1d7e826,6ef70539107886aab45031fa9c9f7f2a46fd6ae4,,33,1608,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/f241d6e0540e91f9f69b18af381eb771c1d7e826_6ef70539107886aab45031fa9c9f7f2a46fd6ae4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/f241d6e0540e91f9f69b18af381eb771c1d7e826_6ef70539107886aab45031fa9c9f7f2a46fd6ae4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/f241d6e0540e91f9f69b18af381eb771c1d7e826_6ef70539107886aab45031fa9c9f7f2a46fd6ae4_left_right.log'}",31fbf4e6ed48a778a9df385497a221a77efe8d114e9e9fa05a664dbbad35f513,Tests_failed,3ddcb32ac801a0abc38ca7986e9306cd1b17c110fe64eca54d2fec58de4802c2,Tests_failed,False,False,False
6,refs/heads/master,f241d6e0540e91f9f69b18af381eb771c1d7e826,0c9749c8d20844bd7c4b93c7349e550e2ad22654,f775ff901b7453541881eb7b53b7226658a9fc09,,18,286,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/0c9749c8d20844bd7c4b93c7349e550e2ad22654_f775ff901b7453541881eb7b53b7226658a9fc09_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/0c9749c8d20844bd7c4b93c7349e550e2ad22654_f775ff901b7453541881eb7b53b7226658a9fc09_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/0c9749c8d20844bd7c4b93c7349e550e2ad22654_f775ff901b7453541881eb7b53b7226658a9fc09_left_right.log'}",,,,,,False,False
7,refs/heads/master,7dd2733c22ee77c38df42d845c0d43f669528b3d,e47cd3336c793529d944af45d39864995b0a0d9b,705b69c4994795fd6223048f8b7ae501a4f039cd,,10,251,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/e47cd3336c793529d944af45d39864995b0a0d9b_705b69c4994795fd6223048f8b7ae501a4f039cd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/e47cd3336c793529d944af45d39864995b0a0d9b_705b69c4994795fd6223048f8b7ae501a4f039cd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/e47cd3336c793529d944af45d39864995b0a0d9b_705b69c4994795fd6223048f8b7ae501a4f039cd_left_right.log'}",fdaff6f963d2206d94beb989be08e8f0e7132f5b8e9e99018e504f3dd09687fa,Tests_passed,3a81822f6b8512b92fd844968ace77ea03934aa29c191ea3fb9a582507e022e3,Tests_passed,True,True,True
12,refs/heads/master,a332d61b326fa89c84f93f28b17cd7ebea01a978,a0d8dde63e7fb54bed875508f39008cf464f3e75,51c59055c0d482d2a9eda6a5a9d69927813590ca,,3,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/a0d8dde63e7fb54bed875508f39008cf464f3e75_51c59055c0d482d2a9eda6a5a9d69927813590ca_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/a0d8dde63e7fb54bed875508f39008cf464f3e75_51c59055c0d482d2a9eda6a5a9d69927813590ca_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/a0d8dde63e7fb54bed875508f39008cf464f3e75_51c59055c0d482d2a9eda6a5a9d69927813590ca_left_right.log'}",,,,,,False,False
14,refs/heads/master,e7724cfd05970b0faa0ae967e76924b78f3bd2e7,bd7fdd421319f8585620caf06073493270e49555,91cf07be584971a1add7480a60a56ebc3f844f3e,,3,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/bd7fdd421319f8585620caf06073493270e49555_91cf07be584971a1add7480a60a56ebc3f844f3e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/bd7fdd421319f8585620caf06073493270e49555_91cf07be584971a1add7480a60a56ebc3f844f3e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/bd7fdd421319f8585620caf06073493270e49555_91cf07be584971a1add7480a60a56ebc3f844f3e_left_right.log'}",,,,,,False,False
15,refs/heads/master,b45740db544dd1b823362d169781265f65d58260,02f85e8ea5e686df926ea072587ab2cff30aca41,57350706b90cf7d1c1c9d2b6027c75cb00a1ad98,two initial commits,17,595,True,True,False,,,,,,,False,False
16,refs/remotes/origin/pull/3,5641ff5c352c2872895c4bc9200e229144db7032,49a2e07c4a18e6083591e3a53c9264a35d6855d8,70345cc5c9c393c175cdde7c449edb0dffcb3c25,,8,160,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/49a2e07c4a18e6083591e3a53c9264a35d6855d8_70345cc5c9c393c175cdde7c449edb0dffcb3c25_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/49a2e07c4a18e6083591e3a53c9264a35d6855d8_70345cc5c9c393c175cdde7c449edb0dffcb3c25_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/49a2e07c4a18e6083591e3a53c9264a35d6855d8_70345cc5c9c393c175cdde7c449edb0dffcb3c25_left_right.log'}",93fac10277e9515694c14d271c08c30071281d3b49f12e80e9c9737e00171cba,Tests_passed,c86b73b3b9dd8b19a3d7def7353c9cf85f557c026ab545f6e6a48c5892ce2ad2,Tests_failed,False,False,False
20,refs/remotes/origin/pull/70,8a1bf01996dc70e299428801d5ece1a30e8b37b0,ddc98db3a0ef73810d5e982d33bf1ca4fcb80724,1f7d2671ed5916491bfabd8075dede3e8cc61a5c,,19,771,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/ddc98db3a0ef73810d5e982d33bf1ca4fcb80724_1f7d2671ed5916491bfabd8075dede3e8cc61a5c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/ddc98db3a0ef73810d5e982d33bf1ca4fcb80724_1f7d2671ed5916491bfabd8075dede3e8cc61a5c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wkennedy/swagger4spring-web/ddc98db3a0ef73810d5e982d33bf1ca4fcb80724_1f7d2671ed5916491bfabd8075dede3e8cc61a5c_left_right.log'}",8bc4cb684cf6a4ad9518e748e6cafb08711165bd753fc08e2447464baf0a1018,Tests_failed,6db1a85e3102d85a5951ceaccad35ce5fa12c8f0150d1b0e2a6cc002c391ace4,Tests_passed,False,False,False
